mof_name,temperature,pressure,h2_fraction,ch4_fraction,num_atoms,h2_molecules,ch4_molecules,total_molecules,selectivity,framework_density_g_cm3,accessible_surface_area_m2_g,void_fraction,accessible_volume_cm3_g,largest_included_sphere_diameter_angstrom,largest_free_sphere_diameter_angstrom,pore_limiting_diameter_angstrom
MOF_6921,298,35,0.75,0.25,660,79,28,107,0.9404761904761904,2.708509,826.526,0.21204,0.078287,7.30638,5.46506,7.30638
MOF_6921,298,25,0.65,0.35,660,79,28,107,1.5192307692307692,2.708509,826.526,0.21204,0.078287,7.30638,5.46506,7.30638
MOF_6935,298,60,0.98,0.02,520,103,52,155,0.0404238618524332,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_6935,298,50,0.9,0.1,520,104,52,156,0.2222222222222222,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_6935,298,35,0.75,0.25,520,102,53,155,0.6415094339622641,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_6935,298,25,0.65,0.35,520,101,51,152,1.066365007541478,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_6952,298,60,0.98,0.02,1356,46,23,69,0.0408163265306122,1.58124,869.311,0.1836,0.116109,11.32808,6.61547,11.32808
MOF_6952,298,50,0.9,0.1,1356,47,26,73,0.2008547008547008,1.58124,869.311,0.1836,0.116109,11.32808,6.61547,11.32808
MOF_6952,298,35,0.75,0.25,1356,42,25,67,0.5599999999999999,1.58124,869.311,0.1836,0.116109,11.32808,6.61547,11.32808
MOF_6952,298,25,0.65,0.35,1356,45,26,71,0.9319526627218936,1.58124,869.311,0.1836,0.116109,11.32808,6.61547,11.32808
MOF_6954,298,60,0.98,0.02,198,46,23,69,0.0408163265306122,0.906336,3119.32,0.30484,0.336326,9.19439,3.959,7.03116
MOF_6954,298,50,0.9,0.1,198,51,23,74,0.2463768115942029,0.906336,3119.32,0.30484,0.336326,9.19439,3.959,7.03116
MOF_6954,298,35,0.75,0.25,198,52,23,75,0.753623188405797,0.906336,3119.32,0.30484,0.336326,9.19439,3.959,7.03116
MOF_6954,298,25,0.65,0.35,198,49,24,73,1.0993589743589742,0.906336,3119.32,0.30484,0.336326,9.19439,3.959,7.03116
MOF_6973,298,60,0.98,0.02,446,46,16,62,0.0586734693877551,1.051379,2610.62,0.1851,0.176053,5.49175,4.13333,5.4869
MOF_6973,298,50,0.9,0.1,446,45,17,62,0.2941176470588235,1.051379,2610.62,0.1851,0.176053,5.49175,4.13333,5.4869
MOF_6973,298,35,0.75,0.25,446,43,17,60,0.8431372549019607,1.051379,2610.62,0.1851,0.176053,5.49175,4.13333,5.4869
MOF_6973,298,25,0.65,0.35,446,42,17,59,1.330316742081448,1.051379,2610.62,0.1851,0.176053,5.49175,4.13333,5.4869
MOF_6999,298,60,0.98,0.02,1056,50,27,77,0.037792894935752,1.123451,2118.57,0.18342,0.163265,9.09892,4.775,8.92014
MOF_6999,298,50,0.9,0.1,1056,50,28,78,0.1984126984126984,1.123451,2118.57,0.18342,0.163265,9.09892,4.775,8.92014
MOF_6999,298,35,0.75,0.25,1056,47,28,75,0.5595238095238095,1.123451,2118.57,0.18342,0.163265,9.09892,4.775,8.92014
MOF_6999,298,25,0.65,0.35,1056,48,27,75,0.9572649572649572,1.123451,2118.57,0.18342,0.163265,9.09892,4.775,8.92014
MOF_7009,298,60,0.98,0.02,704,76,34,110,0.0456182472989195,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7009,298,50,0.9,0.1,704,76,35,111,0.2412698412698412,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7009,298,35,0.75,0.25,704,75,36,111,0.6944444444444444,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7009,298,25,0.65,0.35,704,74,36,110,1.106837606837607,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7013,298,60,0.98,0.02,160,14,2,16,0.1428571428571428,1.563506,822.123,0.03742,0.023933,4.10319,2.93786,4.10319
MOF_7013,298,50,0.9,0.1,160,14,2,16,0.7777777777777778,1.563506,822.123,0.03742,0.023933,4.10319,2.93786,4.10319
MOF_7013,298,35,0.75,0.25,160,14,2,16,2.333333333333333,1.563506,822.123,0.03742,0.023933,4.10319,2.93786,4.10319
MOF_7013,298,25,0.65,0.35,160,14,2,16,3.769230769230769,1.563506,822.123,0.03742,0.023933,4.10319,2.93786,4.10319
MOF_7015,298,60,0.98,0.02,464,89,55,144,0.0330241187384044,0.670917,3602.27,0.47934,0.714433,13.64628,13.36139,13.64628
MOF_7015,298,50,0.9,0.1,464,89,55,144,0.1797979797979798,0.670917,3602.27,0.47934,0.714433,13.64628,13.36139,13.64628
MOF_7015,298,35,0.75,0.25,464,92,54,146,0.5679012345679012,0.670917,3602.27,0.47934,0.714433,13.64628,13.36139,13.64628
MOF_7015,298,25,0.65,0.35,464,92,54,146,0.9173789173789172,0.670917,3602.27,0.47934,0.714433,13.64628,13.36139,13.64628
MOF_7030,298,60,0.98,0.02,364,25,11,36,0.0463821892393321,1.135537,1029.19,0.18756,0.165169,9.11298,8.68054,9.11298
MOF_7030,298,50,0.9,0.1,364,25,12,37,0.2314814814814815,1.135537,1029.19,0.18756,0.165169,9.11298,8.68054,9.11298
MOF_7030,298,35,0.75,0.25,364,26,10,36,0.8666666666666667,1.135537,1029.19,0.18756,0.165169,9.11298,8.68054,9.11298
MOF_7030,298,25,0.65,0.35,364,26,10,36,1.4,1.135537,1029.19,0.18756,0.165169,9.11298,8.68054,9.11298
MOF_7033,298,60,0.98,0.02,192,114,55,169,0.0423005565862708,1.41221,1605.37,0.15042,0.106512,5.21015,3.99923,5.17096
MOF_7033,298,50,0.9,0.1,192,114,55,169,0.2303030303030303,1.41221,1605.37,0.15042,0.106512,5.21015,3.99923,5.17096
MOF_7033,298,35,0.75,0.25,192,114,55,169,0.6909090909090909,1.41221,1605.37,0.15042,0.106512,5.21015,3.99923,5.17096
MOF_7033,298,25,0.65,0.35,192,114,55,169,1.116083916083916,1.41221,1605.37,0.15042,0.106512,5.21015,3.99923,5.17096
MOF_7036,298,60,0.98,0.02,2976,85,50,135,0.0346938775510204,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_7036,298,50,0.9,0.1,2976,87,51,138,0.1895424836601307,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_7036,298,35,0.75,0.25,2976,85,51,136,0.5555555555555556,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_7036,298,25,0.65,0.35,2976,85,50,135,0.9153846153846154,1.447971,1137.96,0.15324,0.105826,12.99399,4.69849,12.99399
MOF_7040,298,60,0.98,0.02,528,97,39,136,0.0507587650444793,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7040,298,50,0.9,0.1,528,96,40,136,0.2666666666666666,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7040,298,35,0.75,0.25,528,95,40,135,0.7916666666666666,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7040,298,25,0.65,0.35,528,95,39,134,1.31163708086785,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7058,298,60,0.98,0.02,1008,51,20,71,0.0520408163265306,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7058,298,50,0.9,0.1,1008,51,20,71,0.2833333333333333,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7058,298,35,0.75,0.25,1008,43,21,64,0.6825396825396824,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7058,298,25,0.65,0.35,1008,43,21,64,1.1025641025641024,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7065,298,60,0.98,0.02,606,83,40,123,0.0423469387755102,2.235539,891.426,0.15294,0.068413,5.54531,5.0224,5.54531
MOF_7065,298,50,0.9,0.1,606,83,40,123,0.2305555555555556,2.235539,891.426,0.15294,0.068413,5.54531,5.0224,5.54531
MOF_7065,298,35,0.75,0.25,606,83,40,123,0.6916666666666667,2.235539,891.426,0.15294,0.068413,5.54531,5.0224,5.54531
MOF_7065,298,25,0.65,0.35,606,83,40,123,1.1173076923076923,2.235539,891.426,0.15294,0.068413,5.54531,5.0224,5.54531
MOF_7084,298,60,0.98,0.02,1010,274,193,467,0.02897324733002,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7084,298,50,0.9,0.1,1010,274,193,467,0.1577432354634427,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7084,298,35,0.75,0.25,1010,274,193,467,0.4732297063903281,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7084,298,25,0.65,0.35,1010,274,193,467,0.7644479872459147,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7111,298,60,0.98,0.02,284,11,2,13,0.1122448979591836,1.463012,540.945,0.0582,0.03978,5.80134,5.49232,5.80134
MOF_7111,298,50,0.9,0.1,284,11,2,13,0.6111111111111112,1.463012,540.945,0.0582,0.03978,5.80134,5.49232,5.80134
MOF_7111,298,35,0.75,0.25,284,11,2,13,1.8333333333333333,1.463012,540.945,0.0582,0.03978,5.80134,5.49232,5.80134
MOF_7111,298,25,0.65,0.35,284,11,2,13,2.961538461538461,1.463012,540.945,0.0582,0.03978,5.80134,5.49232,5.80134
MOF_7127,298,60,0.98,0.02,668,178,123,301,0.0295337647254023,0.774244,3257.09,0.31694,0.409354,10.27035,5.11668,10.13175
MOF_7127,298,50,0.9,0.1,668,178,123,301,0.1607949412827461,0.774244,3257.09,0.31694,0.409354,10.27035,5.11668,10.13175
MOF_7127,298,35,0.75,0.25,668,178,123,301,0.4823848238482385,0.774244,3257.09,0.31694,0.409354,10.27035,5.11668,10.13175
MOF_7127,298,25,0.65,0.35,668,178,123,301,0.7792370231394622,0.774244,3257.09,0.31694,0.409354,10.27035,5.11668,10.13175
MOF_7128,298,60,0.98,0.02,144,29,7,36,0.0845481049562682,0.945997,2584.23,0.3343,0.353373,8.54478,7.42202,8.54478
MOF_7128,298,50,0.9,0.1,144,30,7,37,0.4761904761904762,0.945997,2584.23,0.3343,0.353373,8.54478,7.42202,8.54478
MOF_7128,298,35,0.75,0.25,144,28,6,34,1.5555555555555556,0.945997,2584.23,0.3343,0.353373,8.54478,7.42202,8.54478
MOF_7128,298,25,0.65,0.35,144,26,8,34,1.75,0.945997,2584.23,0.3343,0.353373,8.54478,7.42202,8.54478
MOF_7135,298,60,0.98,0.02,464,34,10,44,0.0693877551020408,1.509138,1578.97,0.22908,0.151792,6.74624,5.33662,6.74147
MOF_7135,298,50,0.9,0.1,464,36,9,45,0.4444444444444445,1.509138,1578.97,0.22908,0.151792,6.74624,5.33662,6.74147
MOF_7135,298,35,0.75,0.25,464,36,9,45,1.3333333333333333,1.509138,1578.97,0.22908,0.151792,6.74624,5.33662,6.74147
MOF_7135,298,25,0.65,0.35,464,34,9,43,2.034188034188034,1.509138,1578.97,0.22908,0.151792,6.74624,5.33662,6.74147
MOF_7160,298,60,0.98,0.02,216,27,10,37,0.0551020408163265,1.003031,2945.66,0.25766,0.256879,6.96688,5.23956,6.96688
MOF_7160,298,50,0.9,0.1,216,26,11,37,0.2626262626262626,1.003031,2945.66,0.25766,0.256879,6.96688,5.23956,6.96688
MOF_7160,298,35,0.75,0.25,216,26,9,35,0.9629629629629628,1.003031,2945.66,0.25766,0.256879,6.96688,5.23956,6.96688
MOF_7160,298,25,0.65,0.35,216,25,9,34,1.4957264957264955,1.003031,2945.66,0.25766,0.256879,6.96688,5.23956,6.96688
MOF_7161,298,60,0.98,0.02,1010,274,193,467,0.02897324733002,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7161,298,50,0.9,0.1,1010,274,193,467,0.1577432354634427,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7161,298,35,0.75,0.25,1010,274,193,467,0.4732297063903281,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7161,298,25,0.65,0.35,1010,274,193,467,0.7644479872459147,1.105086,3254.69,0.27932,0.252746,7.27742,4.65184,7.27742
MOF_7163,298,60,0.98,0.02,544,28,8,36,0.0714285714285714,1.585559,933.572,0.11912,0.075127,7.1658,3.1472,7.1532
MOF_7163,298,50,0.9,0.1,544,28,8,36,0.3888888888888889,1.585559,933.572,0.11912,0.075127,7.1658,3.1472,7.1532
MOF_7163,298,35,0.75,0.25,544,28,8,36,1.1666666666666663,1.585559,933.572,0.11912,0.075127,7.1658,3.1472,7.1532
MOF_7163,298,25,0.65,0.35,544,28,8,36,1.8846153846153848,1.585559,933.572,0.11912,0.075127,7.1658,3.1472,7.1532
MOF_7178,298,60,0.98,0.02,418,139,74,213,0.0383342526199669,0.731691,2969.53,0.50786,0.694067,11.17984,9.72385,11.17828
MOF_7178,298,50,0.9,0.1,418,139,74,213,0.2087087087087087,0.731691,2969.53,0.50786,0.694067,11.17984,9.72385,11.17828
MOF_7178,298,35,0.75,0.25,418,139,74,213,0.6261261261261261,0.731691,2969.53,0.50786,0.694067,11.17984,9.72385,11.17828
MOF_7178,298,25,0.65,0.35,418,139,74,213,1.0114345114345114,0.731691,2969.53,0.50786,0.694067,11.17984,9.72385,11.17828
MOF_7183,298,60,0.98,0.02,1068,79,45,124,0.0358276643990929,1.019588,2117.27,0.2801,0.274719,15.88413,2.56928,15.88413
MOF_7183,298,50,0.9,0.1,1068,78,45,123,0.1925925925925926,1.019588,2117.27,0.2801,0.274719,15.88413,2.56928,15.88413
MOF_7183,298,35,0.75,0.25,1068,76,45,121,0.5629629629629629,1.019588,2117.27,0.2801,0.274719,15.88413,2.56928,15.88413
MOF_7183,298,25,0.65,0.35,1068,78,43,121,0.9767441860465116,1.019588,2117.27,0.2801,0.274719,15.88413,2.56928,15.88413
MOF_7185,298,60,0.98,0.02,144,23,8,31,0.0586734693877551,0.983688,2519.82,0.31064,0.315782,7.88313,7.03403,7.8699
MOF_7185,298,50,0.9,0.1,144,25,7,32,0.3968253968253968,0.983688,2519.82,0.31064,0.315782,7.88313,7.03403,7.8699
MOF_7185,298,35,0.75,0.25,144,23,8,31,0.9583333333333331,0.983688,2519.82,0.31064,0.315782,7.88313,7.03403,7.8699
MOF_7185,298,25,0.65,0.35,144,22,9,31,1.3162393162393162,0.983688,2519.82,0.31064,0.315782,7.88313,7.03403,7.8699
MOF_7186,298,60,0.98,0.02,680,11,2,13,0.1122448979591836,2.384662,193.021,0.02412,0.010115,5.55771,2.63509,5.54639
MOF_7186,298,50,0.9,0.1,680,11,2,13,0.6111111111111112,2.384662,193.021,0.02412,0.010115,5.55771,2.63509,5.54639
MOF_7186,298,35,0.75,0.25,680,11,2,13,1.8333333333333333,2.384662,193.021,0.02412,0.010115,5.55771,2.63509,5.54639
MOF_7186,298,25,0.65,0.35,680,11,2,13,2.961538461538461,2.384662,193.021,0.02412,0.010115,5.55771,2.63509,5.54639
MOF_7197,298,60,0.98,0.02,300,30,17,47,0.0360144057623049,0.906974,2151.25,0.26794,0.295409,11.58655,3.5053,11.57773
MOF_7197,298,50,0.9,0.1,300,32,16,48,0.2222222222222222,0.906974,2151.25,0.26794,0.295409,11.58655,3.5053,11.57773
MOF_7197,298,35,0.75,0.25,300,33,16,49,0.6875,0.906974,2151.25,0.26794,0.295409,11.58655,3.5053,11.57773
MOF_7197,298,25,0.65,0.35,300,31,17,48,0.9819004524886876,0.906974,2151.25,0.26794,0.295409,11.58655,3.5053,11.57773
MOF_7215,298,60,0.98,0.02,406,25,6,31,0.0850340136054421,1.549224,886.286,0.05434,0.035073,5.02686,3.2625,4.97293
MOF_7215,298,50,0.9,0.1,406,25,6,31,0.462962962962963,1.549224,886.286,0.05434,0.035073,5.02686,3.2625,4.97293
MOF_7215,298,35,0.75,0.25,406,25,6,31,1.3888888888888888,1.549224,886.286,0.05434,0.035073,5.02686,3.2625,4.97293
MOF_7215,298,25,0.65,0.35,406,25,6,31,2.243589743589744,1.549224,886.286,0.05434,0.035073,5.02686,3.2625,4.97293
MOF_7225,298,60,0.98,0.02,384,73,33,106,0.0451453308596165,0.838638,3019.26,0.34338,0.409437,8.89113,6.25974,8.87084
MOF_7225,298,50,0.9,0.1,384,76,34,110,0.2483660130718954,0.838638,3019.26,0.34338,0.409437,8.89113,6.25974,8.87084
MOF_7225,298,35,0.75,0.25,384,77,34,111,0.7549019607843137,0.838638,3019.26,0.34338,0.409437,8.89113,6.25974,8.87084
MOF_7225,298,25,0.65,0.35,384,75,33,108,1.2237762237762235,0.838638,3019.26,0.34338,0.409437,8.89113,6.25974,8.87084
MOF_7232,298,60,0.98,0.02,1324,116,75,191,0.0315646258503401,0.810839,3279.65,0.34752,0.428577,9.02801,5.75971,9.02801
MOF_7232,298,50,0.9,0.1,1324,119,73,192,0.1811263318112633,0.810839,3279.65,0.34752,0.428577,9.02801,5.75971,9.02801
MOF_7232,298,35,0.75,0.25,1324,120,75,195,0.5333333333333333,0.810839,3279.65,0.34752,0.428577,9.02801,5.75971,9.02801
MOF_7232,298,25,0.65,0.35,1324,115,76,191,0.8147773279352226,0.810839,3279.65,0.34752,0.428577,9.02801,5.75971,9.02801
MOF_7243,298,60,0.98,0.02,2688,212,154,366,0.0280943546249668,0.648728,4231.75,0.43042,0.663461,13.17191,4.91852,10.12379
MOF_7243,298,50,0.9,0.1,2688,213,157,370,0.1507430997876857,0.648728,4231.75,0.43042,0.663461,13.17191,4.91852,10.12379
MOF_7243,298,35,0.75,0.25,2688,212,157,369,0.4501061571125265,0.648728,4231.75,0.43042,0.663461,13.17191,4.91852,10.12379
MOF_7243,298,25,0.65,0.35,2688,210,157,367,0.7202351788339049,0.648728,4231.75,0.43042,0.663461,13.17191,4.91852,10.12379
MOF_7247,298,60,0.98,0.02,520,103,52,155,0.0404238618524332,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_7247,298,50,0.9,0.1,520,104,52,156,0.2222222222222222,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_7247,298,35,0.75,0.25,520,102,53,155,0.6415094339622641,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_7247,298,25,0.65,0.35,520,101,51,152,1.066365007541478,0.620581,3794.4,0.43324,0.698121,9.77424,8.45046,9.43952
MOF_7267,298,60,0.98,0.02,176,10,4,14,0.0510204081632653,1.606287,934.892,0.06688,0.041635,4.66267,3.06911,4.61699
MOF_7267,298,50,0.9,0.1,176,10,5,15,0.2222222222222222,1.606287,934.892,0.06688,0.041635,4.66267,3.06911,4.61699
MOF_7267,298,35,0.75,0.25,176,10,5,15,0.6666666666666666,1.606287,934.892,0.06688,0.041635,4.66267,3.06911,4.61699
MOF_7267,298,25,0.65,0.35,176,9,5,14,0.9692307692307692,1.606287,934.892,0.06688,0.041635,4.66267,3.06911,4.61699
MOF_7285,298,60,0.98,0.02,704,76,34,110,0.0456182472989195,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7285,298,50,0.9,0.1,704,76,35,111,0.2412698412698412,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7285,298,35,0.75,0.25,704,75,36,111,0.6944444444444444,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7285,298,25,0.65,0.35,704,74,36,110,1.106837606837607,0.809697,2635.51,0.33048,0.408147,10.03857,7.28446,9.9281
MOF_7292,298,60,0.98,0.02,528,83,48,131,0.0352891156462585,0.646286,3722.62,0.4172,0.645535,9.5293,7.87197,9.33391
MOF_7292,298,50,0.9,0.1,528,86,46,132,0.2077294685990338,0.646286,3722.62,0.4172,0.645535,9.5293,7.87197,9.33391
MOF_7292,298,35,0.75,0.25,528,87,48,135,0.6041666666666666,0.646286,3722.62,0.4172,0.645535,9.5293,7.87197,9.33391
MOF_7292,298,25,0.65,0.35,528,83,45,128,0.9931623931623932,0.646286,3722.62,0.4172,0.645535,9.5293,7.87197,9.33391
MOF_7302,298,60,0.98,0.02,992,217,161,378,0.0275066548358473,0.411697,4325.56,0.63206,1.53526,15.64294,13.47814,15.34237
MOF_7302,298,50,0.9,0.1,992,221,160,381,0.1534722222222222,0.411697,4325.56,0.63206,1.53526,15.64294,13.47814,15.34237
MOF_7302,298,35,0.75,0.25,992,219,161,380,0.4534161490683229,0.411697,4325.56,0.63206,1.53526,15.64294,13.47814,15.34237
MOF_7302,298,25,0.65,0.35,992,216,161,377,0.7224080267558528,0.411697,4325.56,0.63206,1.53526,15.64294,13.47814,15.34237
MOF_7310,298,60,0.98,0.02,230,62,22,84,0.0575139146567718,0.68423,3370.01,0.44014,0.643256,10.27671,8.19623,10.27491
MOF_7310,298,50,0.9,0.1,230,64,23,87,0.3091787439613526,0.68423,3370.01,0.44014,0.643256,10.27671,8.19623,10.27491
MOF_7310,298,35,0.75,0.25,230,65,23,88,0.9420289855072465,0.68423,3370.01,0.44014,0.643256,10.27671,8.19623,10.27491
MOF_7310,298,25,0.65,0.35,230,63,23,86,1.4749163879598663,0.68423,3370.01,0.44014,0.643256,10.27671,8.19623,10.27491
MOF_7314,298,60,0.98,0.02,156,39,15,54,0.0530612244897959,0.892632,2295.5,0.26626,0.298273,11.33462,3.38074,11.33462
MOF_7314,298,50,0.9,0.1,156,40,15,55,0.2962962962962963,0.892632,2295.5,0.26626,0.298273,11.33462,3.38074,11.33462
MOF_7314,298,35,0.75,0.25,156,40,15,55,0.8888888888888888,0.892632,2295.5,0.26626,0.298273,11.33462,3.38074,11.33462
MOF_7314,298,25,0.65,0.35,156,39,14,53,1.4999999999999998,0.892632,2295.5,0.26626,0.298273,11.33462,3.38074,11.33462
MOF_7318,298,60,0.98,0.02,3835,180,123,303,0.0298656047784967,0.772048,3230.38,0.34612,0.448304,11.23029,5.82209,10.96126
MOF_7318,298,50,0.9,0.1,3835,182,122,304,0.1657559198542805,0.772048,3230.38,0.34612,0.448304,11.23029,5.82209,10.96126
MOF_7318,298,35,0.75,0.25,3835,181,121,302,0.4986225895316803,0.772048,3230.38,0.34612,0.448304,11.23029,5.82209,10.96126
MOF_7318,298,25,0.65,0.35,3835,181,121,302,0.8054672600127145,0.772048,3230.38,0.34612,0.448304,11.23029,5.82209,10.96126
MOF_7324,298,60,0.98,0.02,1008,46,17,63,0.0552220888355342,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7324,298,50,0.9,0.1,1008,41,19,60,0.239766081871345,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7324,298,35,0.75,0.25,1008,40,20,60,0.6666666666666666,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7324,298,25,0.65,0.35,1008,40,20,60,1.0769230769230769,1.444979,1889.66,0.19574,0.135462,7.12401,3.80792,5.96198
MOF_7334,298,60,0.98,0.02,106,26,8,34,0.0663265306122449,1.1706,2723.57,0.2512,0.214585,7.66545,3.52351,7.63742
MOF_7334,298,50,0.9,0.1,106,26,9,35,0.3209876543209877,1.1706,2723.57,0.2512,0.214585,7.66545,3.52351,7.63742
MOF_7334,298,35,0.75,0.25,106,25,8,33,1.0416666666666663,1.1706,2723.57,0.2512,0.214585,7.66545,3.52351,7.63742
MOF_7334,298,25,0.65,0.35,106,25,8,33,1.6826923076923077,1.1706,2723.57,0.2512,0.214585,7.66545,3.52351,7.63742
MOF_7347,298,60,0.98,0.02,506,18,7,25,0.0524781341107871,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_7347,298,50,0.9,0.1,506,19,5,24,0.4222222222222222,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_7347,298,35,0.75,0.25,506,18,6,24,1.0,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_7347,298,25,0.65,0.35,506,16,7,23,1.2307692307692306,2.523385,600.902,0.07822,0.030997,4.96444,3.98041,4.94276
MOF_7374,298,60,0.98,0.02,840,96,47,143,0.0416847590099869,1.142455,1752.7,0.3652,0.319649,12.80548,10.37138,12.80548
MOF_7374,298,50,0.9,0.1,840,96,47,143,0.226950354609929,1.142455,1752.7,0.3652,0.319649,12.80548,10.37138,12.80548
MOF_7374,298,35,0.75,0.25,840,96,47,143,0.6808510638297871,1.142455,1752.7,0.3652,0.319649,12.80548,10.37138,12.80548
MOF_7374,298,25,0.65,0.35,840,96,47,143,1.099836333878887,1.142455,1752.7,0.3652,0.319649,12.80548,10.37138,12.80548
MOF_7393,298,60,0.98,0.02,63,16,2,18,0.163265306122449,1.173851,2301.01,0.2413,0.205563,6.9423,6.59588,6.9423
MOF_7393,298,50,0.9,0.1,63,16,2,18,0.888888888888889,1.173851,2301.01,0.2413,0.205563,6.9423,6.59588,6.9423
MOF_7393,298,35,0.75,0.25,63,17,2,19,2.833333333333333,1.173851,2301.01,0.2413,0.205563,6.9423,6.59588,6.9423
MOF_7393,298,25,0.65,0.35,63,17,2,19,4.576923076923077,1.173851,2301.01,0.2413,0.205563,6.9423,6.59588,6.9423
MOF_7396,298,60,0.98,0.02,536,95,47,142,0.0412505427702996,0.664491,3572.03,0.4039,0.607834,9.48036,7.46498,9.48036
MOF_7396,298,50,0.9,0.1,536,93,46,139,0.2246376811594203,0.664491,3572.03,0.4039,0.607834,9.48036,7.46498,9.48036
MOF_7396,298,35,0.75,0.25,536,93,45,138,0.6888888888888889,0.664491,3572.03,0.4039,0.607834,9.48036,7.46498,9.48036
MOF_7396,298,25,0.65,0.35,536,93,43,136,1.1645796064400715,0.664491,3572.03,0.4039,0.607834,9.48036,7.46498,9.48036
MOF_7411,298,60,0.98,0.02,528,97,39,136,0.0507587650444793,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7411,298,50,0.9,0.1,528,96,40,136,0.2666666666666666,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7411,298,35,0.75,0.25,528,95,40,135,0.7916666666666666,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7411,298,25,0.65,0.35,528,95,39,134,1.31163708086785,0.644997,3720.18,0.4157,0.6445,9.63748,7.88577,9.6309
MOF_7425,298,60,0.98,0.02,1116,131,91,222,0.0293787844808253,0.619829,3302.03,0.51842,0.836373,21.76246,5.27256,21.76246
MOF_7425,298,50,0.9,0.1,1116,131,91,222,0.1599511599511599,0.619829,3302.03,0.51842,0.836373,21.76246,5.27256,21.76246
MOF_7425,298,35,0.75,0.25,1116,131,91,222,0.4798534798534798,0.619829,3302.03,0.51842,0.836373,21.76246,5.27256,21.76246
MOF_7425,298,25,0.65,0.35,1116,131,91,222,0.7751479289940828,0.619829,3302.03,0.51842,0.836373,21.76246,5.27256,21.76246
MOF_7461,298,60,0.98,0.02,574,208,131,339,0.0324038012151425,0.336879,4886.84,0.68604,2.03639,22.47958,9.32744,21.62382
MOF_7461,298,50,0.9,0.1,574,211,134,345,0.1749585406301824,0.336879,4886.84,0.68604,2.03639,22.47958,9.32744,21.62382
MOF_7461,298,35,0.75,0.25,574,205,136,341,0.5024509803921569,0.336879,4886.84,0.68604,2.03639,22.47958,9.32744,21.62382
MOF_7461,298,25,0.65,0.35,574,206,137,343,0.8096574957888826,0.336879,4886.84,0.68604,2.03639,22.47958,9.32744,21.62382
MOF_7462,298,60,0.98,0.02,472,97,41,138,0.0482827277252364,0.563231,4231.81,0.45162,0.801838,9.68143,8.64731,9.65317
